long,lat,fecha_instalacion,elemento,linea_1,linea_2,linea_3,observaciones,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.5086612054569,-34.5791306760263,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Larsen,,,COMUNA 12,,
-58.49565135,-34.59349416,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Mariscal F. Solano López-Gutenberg,,,Comuna 15,,
-58.497553095577,-34.591413142631,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Nueva York,,,COMUNA 15,,
-58.5058777164755,-34.5822035221512,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Obispo San Alberto,,,COMUNA 12,,
-58.498846228498635,-34.5899838584589,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Pareja,,,COMUNA 12,,
-58.4963114992626,-34.5927837380904,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Pedro Morán,,,COMUNA 15,,
-58.5007987368345,-34.5878214164048,2012 - 2015,NOMENCLADOR,,,,NUEVO, Nazca y Vallejos,,,COMUNA 12,,
-58.49859219749201,-34.65256669514621,2012 - 2015,NOMENCLADOR,,,,NUEVO, Olivos y Fonrouge,,,COMUNA 09,,
-58.499397018769045,-34.653272149163456,2012 - 2015,NOMENCLADOR,,,,NUEVO, Olivos y Larraya,,,COMUNA 09,,
-58.5072509693046,-34.6671591567015,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pila y José León Suárez,,,COMUNA 9,,
-58.5081068916897,-34.6678711527964,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pila y Saladillo,,,COMUNA 9,,
-58.51492634697616,-34.65580157189078,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Andalgalá,,,COMUNA 09,,
-58.5108846864512,-34.6519048489721,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Cafayate,,,COMUNA 9,,
-58.5155112126877,-34.6563649021109,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Carhué,,,COMUNA 9,,
-58.51430124264787,-34.655199453670335,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Cosquín,,,COMUNA 09,,
-58.5159446853377,-34.6568480146662,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Diego de Olavarrieta,,,COMUNA 9,,
-58.5178724588072,-34.6585758619491,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Fragata Céfiro,,,COMUNA 9,,
-58.5167209663515,-34.6575388592937,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Fragata La Argentina,,,COMUNA 9,,
-58.51860494737985,-34.65923593994412,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Fragata Trinidad,,,COMUNA 09,,
-58.51633171572705,-34.65719241698667,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Guaminí,,,COMUNA 09,,
-58.5182258284227,-34.6588987243417,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y José León Suárez,,,COMUNA 9,,
-58.5121386415733,-34.6531118627975,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Lisandro de la Torre,,,COMUNA 9,,
-58.5102049042147,-34.6512509007614,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Martiniano Leguizamón,,,COMUNA 9,,
-58.51749853929543,-34.658230825055895,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Molina,,,COMUNA 09,,
-58.5171080884751,-34.6578833999089,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Montiel,,,COMUNA 9,,
-58.509458802981406,-34.65053570746787,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Murguiondo,,,COMUNA 09,,
-58.5083355402192,-34.6494588963169,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Oliden,,,COMUNA 9,,
-58.5074103522224,-34.6485731259663,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Pieres,,,COMUNA 9,,
-58.511504028430956,-34.65250093112787,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Pilar,,,COMUNA 09,,
-58.51901075993135,-34.65959701486729,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Saladillo,,,COMUNA 09,,
-58.5128286862097,-34.6537760068933,2012 - 2015,NOMENCLADOR,,,,NUEVO, Pizarro y Timoteo Gordillo,,,COMUNA 9,,
-58.484118857531016,-34.66001876827,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Albariño,,,COMUNA 9,,
-58.482701522174,-34.6585639643968,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Araujo,,,COMUNA 9,,
-58.4817123435386,-34.6577216005626,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Basualdo,,,COMUNA 9,,
-58.4821829360689,-34.6581223651173,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Caroya,,,COMUNA 9,,
-58.483325616029965,-34.65935863362509,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Corvalán,,,COMUNA 09,,
-58.4845179549711,-34.6603508049873,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Emilio Becher,,,COMUNA 9,,
-58.48651084459737,-34.661998645576546,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Fonrouge,,,COMUNA 09,,
-58.4809058411469,-34.6570246922815,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Guardia Nacional,,,COMUNA 9,,
-58.48731495854476,-34.662652841785274,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Larraya,,,COMUNA 09,,
-58.48491287876999,-34.66067946091028,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Miralla,,,COMUNA 09,,
-58.485710491787145,-34.66133916177444,2012 - 2015,NOMENCLADOR,,,,NUEVO, Primera Junta y Pola,,,COMUNA 09,,
-58.49146303631456,-34.65429825817863,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Albariño,,,COMUNA 9,,
-58.4898673538548,-34.6529737138455,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Araujo,,,COMUNA 9,,
-58.4888541542922,-34.6524830513307,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Basualdo,,,COMUNA 9,,
-58.4906654433478,-34.6536327492544,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Corvalán,,,COMUNA 9,,
-58.4937321365405,-34.6563626790014,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Fonrouge,,,COMUNA 9,,
-58.488229550692,-34.6516826769939,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Guardia Nacional,,,COMUNA 9,,
-58.4893849428149,-34.6527595394274,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Jorge Bermúdez,,,COMUNA 9,,
-58.494931709204,-34.657381638839,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y La Quena,,,COMUNA 9,,
-58.4946320560079,-34.6569488381801,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Larraya,,,COMUNA 9,,
-58.4955387453998,-34.6577079519515,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Larrazábal,,,COMUNA 9,,
-58.4921560606985,-34.6550361573967,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Miralla,,,COMUNA 9,,
-58.4978223170861,-34.6597645311473,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Murguiondo,,,COMUNA 9,,
-58.4968403474962,-34.6589563280811,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Oliden,,,COMUNA 9,,
-58.4958635221146,-34.6581407851448,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Pieres,,,COMUNA 9,,
-58.4929446463495,-34.6557076268723,2012 - 2015,NOMENCLADOR,,,,NUEVO, Remedios y Pola,,,COMUNA 9,,
-58.4415534667902,-34.6586060411056,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Av. Gral. F. Fernández de la Cruz  ,,,COMUNA 8,,
-58.4607161,-34.6429174,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Avenida Eva Perón,,,Comuna 7,,
-58.4659147525656,-34.6391015993876,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Avenida Francisco Bilbao ,,,COMUNA 7,,
-58.4631359610878,-34.6411429023921,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Baldomero Fernández Moreno-Avenida Lafuente,,,COMUNA 7,,
-58.43893005419457,-34.66069554523976,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Barcelona,,,COMUNA 08,,
-58.4348246570822,-34.6650585979283,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Berón de Astrada,,,COMUNA 8,,
-58.44286035041146,-34.65756496384203,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Cnel. Martiniano Chilavert,,,COMUNA 08,,
-58.436724737735005,-34.66245192636151,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Cóndor,,,COMUNA 08,,
-58.438447411127,-34.6610395204514,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Corrales - Lucio Correa Morales - Francisco Pizarro,,,COMUNA 8,,
-58.4576214745824,-34.6457073488026,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Crisóstomo Álvarez,,,COMUNA 7,,
-58.4597081595447,-34.6437820637924,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Echeandía,,,COMUNA 7,,
-58.4343797544058,-34.6660492375449,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Ferré,,,COMUNA 8,,
-58.4395069844078,-34.6602360267945,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Gral. Fructuoso Rivera,,,COMUNA 8,,
-58.4638186154699,-34.6406041150133,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Gral. José M. Bustillo,,,COMUNA 7,,
-58.4644186148566,-34.6401575050187,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Gregorio de Laferrere,,,COMUNA 7,,
-58.44048173304916,-34.65945976033128,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Itaquí,,,COMUNA 08,,
-58.4330202349991,-34.6681841917279,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y John W. Cooke,,,COMUNA 8,,
-58.4437355657198,-34.6568676657535,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y José Barros Pazos,,,COMUNA 8,,
-58.4335896507828,-34.667059437362,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Julio Troxler,,,COMUNA 8,,
-58.4651022760838,-34.6396732160936,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Lanús,,,COMUNA 7,,
-58.46199617,-34.64197879,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Primera Junta,,,Comuna 7,,
-58.4375381668006,-34.6618040948046,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Tabaré,,,COMUNA 8,,
-58.4585602732017,-34.6448411475646,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedrito y Zuviría,,,COMUNA 7,,
-58.4982498003734,-34.6641315478558,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro  y Avenida Lisandro de La Torre,,,COMUNA 9,,
-58.48902298368167,-34.6561979600467,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Albariño,,,COMUNA 9,,
-58.50141276141747,-34.666779132028346,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Andalgalá,,,COMUNA 09,,
-58.4874398300161,-34.6548711987374,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Araujo,,,COMUNA 9,,
-58.486646695247,-34.6542065781905,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Basualdo,,,COMUNA 9,,
-58.4998153121842,-34.6654419751555,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Cañada de Gómez,,,COMUNA 9,,
-58.50220690105193,-34.66744386602117,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Carhué - Av. Cnel. Cárdenas,,,COMUNA 09,,
-58.4882320398568,-34.65553518044846,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Corvalán,,,COMUNA 09,,
-58.50061283672179,-34.66610953551111,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Cosquín,,,COMUNA 09,,
-58.49139887434469,-34.658188942898484,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Fonrouge,,,COMUNA 09,,
-58.50299738692906,-34.668105427012826,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Guaminí,,,COMUNA 09,,
-58.4858511013567,-34.6535400514934,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Guardia Nacional,,,COMUNA 9,,
-58.5045516224004,-34.6694062894332,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y José León Suárez,,,COMUNA 9,,
-58.492193193208195,-34.658854517693115,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Larraya,,,COMUNA 09,,
-58.4931689322224,-34.6596722227499,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Larrazábal,,,COMUNA 9,,
-58.4898144515725,-34.656861227272,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Miralla,,,COMUNA 9,,
-58.50379649736874,-34.668774374132234,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Montiel,,,COMUNA 09,,
-58.4955135640547,-34.6616390478911,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Murguiondo,,,COMUNA 9,,
-58.494544769195,-34.66082643041312,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Oliden,,,COMUNA 09,,
-58.49060345999664,-34.657522377204,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Pola,,,COMUNA 09,,
-58.5052776822389,-34.6700139852098,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Saladillo,,,COMUNA 9,,
-58.4990190793071,-34.6647754654414,2012 - 2015,NOMENCLADOR,,,,NUEVO, San Pedro y Timoteo Gordillo,,,COMUNA 9,,
-58.43001887,-34.63450441,2012 - 2015,NOMENCLADOR,,,,NUEVO, Santander y Albarracin-Provincias Unidas,,,Comuna 7,,
-58.50138814,-34.64655532,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Albariño,,,Comuna 9,,
-58.51279967,-34.65747803,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Andalgalá,,,Comuna 9,,
-58.4999007985645,-34.6451458019112,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Araujo,,,COMUNA 9,,
-58.50446112,-34.64948651,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Av. Larrazabal,,,Comuna 9,,
 , ,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Avenida Cnel.  Cárdenas-Cañada de Gómez,,, ,,
-58.5086566536885,-34.6534841667021,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Cafayate,,,COMUNA 9,,
-58.5134774802828,-34.6581337966854,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Carhué,,,COMUNA 9,,
-58.50064932,-34.64585401,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Corvalán,,,Comuna 9,,
-58.512058774294,-34.6567611631052,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Cosquín,,,COMUNA 9,,
-58.50361457,-34.64867977,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Fonrouge,,,Comuna 9,,
-58.5157195917029,-34.660226468945,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Fragata Céfiro - Alte. Augusto Lasserre,,,COMUNA 9,,
-58.5175530752352,-34.6612632527972,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Fragata Halcón,,,COMUNA 9,,
-58.5145696379539,-34.6591907131692,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Fragata La Argentina -Guaminí,,,COMUNA 9,,
-58.5166836049066,-34.6607099152762,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Fragata Trinidad,,,COMUNA 9,,
-58.49956051,-34.64483021,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Gerónimo Cortés,,,Comuna 9,,
-58.5160766215237,-34.6605444064825,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y José León Suárez,,,COMUNA 9,,
-58.5099072720335,-34.6546824722269,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Lisandro de la Torre,,,COMUNA 9,,
-58.50796929,-34.65282922,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Martiniano Leguizamón,,,Comuna 9,,
-58.50214078,-34.64726978,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Miralla,,,Comuna 9,,
-58.5153379215597,-34.6598865695161,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Molina,,,COMUNA 9,,
-58.5149464520634,-34.6595436448892,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Montiel,,,COMUNA 9,,
-58.50717801,-34.6520753,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Murguiondo,,,Comuna 9,,
-58.50626884,-34.65120902,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Oliden,,,Comuna 9,,
-58.50534834,-34.65033197,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Pieres,,,Comuna 9,,
-58.5092707872607,-34.6540692763354,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Pilar,,,COMUNA 9,,
-58.50287443,-34.64797087,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Pola,,,Comuna 9,,
-58.5171319855078,-34.6610037966942,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Saladillo,,,COMUNA 9,,
-58.5105984215746,-34.6553498677072,2012 - 2015,NOMENCLADOR,,,,NUEVO, Severo García Grande de Zequeira y Timoteo Gordillo,,,COMUNA 9,,
-58.5040238058383,-34.663281779996,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil ,,,COMUNA 9,,
-58.492367204479905,-34.65358482987449,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Albariño,,,COMUNA 9,,
-58.5048302908965,-34.6639465636453,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Andalgalá ,,,COMUNA 9,,
-58.4907796157319,-34.6522570560823,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Araujo,,,COMUNA 9,,
-58.5016530247743,-34.6613289296567,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Av. Lisandro de La Torre,,,COMUNA 9,,
-58.4899892072253,-34.6515960478455,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Basualdo,,,COMUNA 9,,
-58.5032143498251,-34.6626150201165,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Cañada de Gómez,,,COMUNA 9,,
-58.50562357321436,-34.664600783319514,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Carhué,,,COMUNA 09,,
-58.4972699925765,-34.6576710125386,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Chicoana,,,COMUNA 9,,
-58.4915734463851,-34.6529209455918,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Corvalán,,,COMUNA 9,,
-58.4947443766196,-34.6555700440217,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Fonrouge,,,COMUNA 9,,
-58.50642172808237,-34.665259010027945,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Guaminí,,,COMUNA 09,,
-58.4891948904205,-34.6509317254478,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Guardia Nacional,,,COMUNA 9,,
-58.5079375843584,-34.6665106897481,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y José León Suárez,,,COMUNA 9,,
-58.4959518003288,-34.656573508499,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y La Quena,,,COMUNA 9,,
-58.49553920721448,-34.65623214656425,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Larraya,,,COMUNA 09,,
-58.496353400201,-34.6569065623088,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Larrazábal,,,COMUNA 9,,
-58.4931594408498,-34.6542473712864,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Miralla,,,COMUNA 9,,
-58.507227228809896,-34.66592398919509,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Montiel,,,COMUNA 09,,
-58.4988128587859,-34.6589577285987,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Murguiondo,,,COMUNA 9,,
-58.49783724483266,-34.65814408256638,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Oliden,,,COMUNA 09,,
-58.4968591777467,-34.6573283870773,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Pieres,,,COMUNA 9,,
-58.4939530533154,-34.6549099071362,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Pola,,,COMUNA 9,,
-58.50887732223964,-34.667286732872086,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Saladillo,,,COMUNA 09,,
-58.5024129210105,-34.6619548717836,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tandil y Timoteo Gordillo,,,COMUNA 9,,
-58.496605260811386,-34.65027075481191,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Albariño,,,COMUNA 9,,
-58.50890972641442,-34.66054007998663,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Andalgalá,,,COMUNA 09,,
-58.5073161997841,-34.659208511378,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Av. Cnel. Cárdenas-Cañada de Gómez,,,COMUNA 9,,
-58.4942340827446,-34.648306066122,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Basualdo,,,COMUNA 9,,
-58.5044027954678,-34.6567740872205,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Cafayate,,,COMUNA 9,,
-58.50970403615649,-34.661203709457396,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Carhué,,,COMUNA 09,,
-58.49582122105615,-34.649623232818634,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Corvalán,,,COMUNA 09,,
-58.5081130419688,-34.659874333506515,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Cosquín,,,COMUNA 09,,
-58.510501001842556,-34.661869656539274,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Guaminí,,,COMUNA 09,,
-58.49344564345009,-34.647642966744286,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Guardia Nacional,,,COMUNA 09,,
-58.5122319115436,-34.6633157731792,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y José León Suárez,,,COMUNA 9,,
-58.5001304470037,-34.6532061605327,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Larrazábal - Larraya,,,COMUNA 9,,
-58.5057813809223,-34.6579260550728,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Lisandro de la Torre,,,COMUNA 9,,
-58.5036692707507,-34.6561615282728,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Martiniano Leguizamón,,,COMUNA 9,,
-58.4974033777292,-34.6509298872407,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Miralla,,,COMUNA 9,,
-58.51129874759325,-34.66253609097383,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Montiel,,,COMUNA 09,,
-58.502834221773,-34.6554642108431,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Murguiondo,,,COMUNA 9,,
-58.5019858877089,-34.6547557652955,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Oliden,,,COMUNA 9,,
-58.501011058747366,-34.65394158047803,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Pieres,,,COMUNA 09,,
-58.5050614765812,-34.6573244151428,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Pilar,,,COMUNA 9,,
-58.498199975391,-34.651593803405,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Pola,,,COMUNA 9,,
-58.51312936504293,-34.66406560424684,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Saladillo,,,COMUNA 09,,
-58.5065255089404,-34.6585478225181,2012 - 2015,NOMENCLADOR,,,,NUEVO, Tapalqué y Timoteo Gordillo,,,COMUNA 9,,
-58.5159850970281,-34.6549686817443,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Andalgalá,,,COMUNA 9,,
-58.512002165951,-34.6511169690614,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Cafayate,,,COMUNA 9,,
-58.5144775499994,-34.653500623074,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Cañada de Gómez,,,COMUNA 9,,
-58.5167187738996,-34.6554262412005,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Carhué,,,COMUNA 9,,
-58.5153215310303,-34.6543225017625,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Cosquín,,,COMUNA 9,,
-58.5172161371108,-34.6558690410093,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Diego de Olavarrieta,,,COMUNA 9,,
-58.514893143322,-34.6539052983996,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Finlandia,,,COMUNA 9,,
-58.519153456862,-34.6575936952132,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Fragata Céfiro,,,COMUNA 9,,
-58.5179940397052,-34.6565614261872,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Fragata la Argentina,,,COMUNA 9,,
-58.5198793027372,-34.6582583460083,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Fragata Trinidad,,,COMUNA 9,,
-58.517603253508,-34.6562135801525,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Guaminí,,,COMUNA 9,,
-58.5195100648192,-34.657915284897,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y José León Suárez,,,COMUNA 9,,
-58.5156644830469,-34.6546565026747,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Julián Aguirre,,,COMUNA 9,,
-58.5132476014663,-34.6523199610191,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Lisandro de la Torre,,,COMUNA 9,,
-58.511323658424,-34.6504609843003,2012 - 2015,NOMENCLADOR,,,,NUEVO, Ulrico Schmidl y Martiniano Leguizamón,,,COMUNA 9,,
